"race","sex","age","w","s_lost_none","s_lost_mom","s_lost_dad","s_lost_both","s_lost_none0","s_lost_mom0","s_lost_dad0","i_lost_none_to_lost_mom","i_lost_none_to_lost_dad","i_lost_dad_to_lost_both","i_lost_mom_to_lost_both","i_lost_none_to_lost_both"
"non-hispanic white","male",61,6036.4383923,0,1,0,0,1,1,0,1,0,0,0,0
"non-hispanic black","female",74,8076.4678182,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic black","male",81,8076.4678182,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",53,8605.0131692,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","male",55,8605.0131692,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",69,8024.0263493,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",68,8024.0263493,0,0,0,1,1,1,1,0,0,1,1,1
"hispanic","male",66,11387.371341,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",76,11387.371341,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",32,11840.71334,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",35,11840.71334,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",34,5920.3873388,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",32,5920.3873388,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",4,6208.8999578,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",3,6238.4206225,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",70,6761.9902111,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",67,6761.9902111,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","male",74,7864.5916657,0,0,0,1,1,1,1,0,0,1,1,1
"hispanic","female",75,7864.5916657,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",85,7961.335145,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",55,8686.1692346,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","female",43,8686.1692346,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",12,8808.0152769,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",10,9366.0953117,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",65,7686.5781288,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",42,4868.5279937,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",43,4868.5279937,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",9,6564.5677476,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",4,5371.9755509,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",30,7290.2810888,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",60,4409.7828031,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","female",18,7136.5888922,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",87,18604.399909,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",65,8523.7434579,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",67,8523.7434579,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",63,8581.953202,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic black","female",61,6148.3090512,0,0,0,1,1,1,1,0,0,1,1,1
"hispanic","female",55,4876.9458348,0,0,1,0,1,0,1,0,1,0,0,0
"hispanic","female",80,4423.2782977,0,0,0,1,1,1,1,0,0,1,1,1
"hispanic","male",22,6987.0103307,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",68,6552.0017128,0,0,1,0,1,0,1,0,1,0,0,0
"hispanic","male",31,8242.2907201,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",66,6552.0017128,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic black","male",28,5751.2891609,0,1,0,0,1,1,0,1,0,0,0,0
"non-hispanic black","male",23,5310.0478795,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic black","female",29,5511.5482735,0,1,0,0,1,1,0,1,0,0,0,0
"non-hispanic black","female",41,7385.1252385,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic black","male",23,8764.4428476,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","female",21,8975.6686226,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","male",12,8795.9601521,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","male",46,8123.6527022,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic black","male",33,13924.167649,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","female",63,5780.184032,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic black","female",43,9556.7169194,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic black","female",26,11772.002598,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","female",51,9341.9034213,0,1,0,0,1,1,0,1,0,0,0,0
"non-hispanic black","female",0,10621.225827,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","female",21,14700.08163,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",59,7793.665836,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",52,6474.7844434,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",65,3704.5484358,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",68,2544.7907751,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","male",33,3635.0067479,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",63,2544.7907751,0,0,0,1,1,1,1,0,0,1,1,1
"hispanic","female",39,11171.531621,0,0,1,0,1,0,1,0,1,0,0,0
"hispanic","female",12,9597.649417,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",7,11520.4401,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",36,5620.544649,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",30,5620.544649,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",7,7052.7552194,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",4,5624.7860923,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",75,3307.6500036,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","female",87,3525.6495213,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic other","male",30,16123.847364,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic other","male",28,16123.847364,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic other","male",26,16123.847364,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",85,3422.764491,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",38,6875.8997695,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","male",38,6875.8997695,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","male",1,10725.560269,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",42,6782.9578589,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",38,6782.9578589,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",4,8909.6788375,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",75,2234.155947,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",49,14678.692352,0,0,1,0,1,0,1,0,1,0,0,0
"hispanic","female",47,14678.692352,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",23,15091.581452,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",63,8982.297335,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",78,8982.297335,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic black","female",51,15396.751194,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic black","male",5,18198.06568,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","male",31,21153.57915,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",57,14742.299229,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",54,14742.299229,0,0,0,1,1,1,1,0,0,1,1,1
"hispanic","male",23,9832.1944858,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",38,6991.5517839,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",34,6951.9600407,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",2,6908.8587064,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","male",35,31778.194876,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",47,4942.4166689,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",16,5922.9871606,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",23,8087.8741217,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",61,8028.02462,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",68,8028.02462,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",87,3115.3921224,0,0,0,1,1,1,1,0,0,1,1,1
"hispanic","male",54,5364.4531856,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","female",68,7597.6597809,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic black","female",45,10205.624785,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic black","male",42,0,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic black","female",7,12548.370416,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","male",2,16783.234284,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","male",26,18421.910351,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",66,22559.863607,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",65,22559.863607,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic black","female",46,6289.8938783,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","female",16,7288.0525205,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","male",16,8705.4120987,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","female",10,7733.7664204,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",89,19432.268877,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",40,10811.153299,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","female",29,22652.366166,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",21,8240.2400304,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",18,7412.5640453,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",55,4998.8230251,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",51,4998.8230251,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","female",64,5876.8492354,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic black","male",72,5876.8492354,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic black","female",60,5918.5078878,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic black","male",20,12433.690437,0,1,0,0,1,1,0,1,0,0,0,0
"non-hispanic black","female",37,10499.947397,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","male",49,9316.3033715,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","female",39,9496.1486658,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","male",18,10030.003815,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","male",16,10030.003815,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","female",15,9693.9428765,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",74,4501.5750522,0,0,0,1,1,1,1,0,0,1,1,1
"hispanic","female",58,5433.6700478,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",15,7134.4401364,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",32,17365.941984,0,0,1,0,1,0,1,0,1,0,0,0
"hispanic","female",1,19754.103959,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",50,5793.6936368,0,0,0,1,1,1,1,0,0,1,1,1
"hispanic","female",50,5793.6936368,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",21,6654.0907263,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",86,5080.4444837,0,0,0,1,1,1,1,0,0,1,1,1
"hispanic","female",58,7065.0541919,0,0,0,1,1,1,1,0,0,1,1,1
"hispanic","male",71,4786.5229765,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic black","male",24,29268.315895,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","female",48,18750.706641,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",32,7621.5418258,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",26,7621.5418258,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",59,7792.0772967,0,1,0,0,1,1,0,1,0,0,0,0
"hispanic","male",51,5946.5736592,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",45,5773.8515829,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",30,5127.8511878,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","male",42,25947.500959,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","female",16,20845.020878,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","male",15,18199.750372,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","female",5,14284.798867,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","male",5,19105.678119,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","male",34,20522.084044,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","female",11,15488.757526,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","female",9,14284.798867,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","female",11,15488.757526,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","male",2,19105.678119,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","female",20,11186.466357,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","male",52,6380.9705753,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","male",18,9685.3728915,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","female",21,11186.466357,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",54,8791.7797865,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",54,10533.842236,0,0,1,0,1,0,1,0,1,0,0,0
"hispanic","male",36,5677.4885833,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",29,5677.4885833,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",6,5543.1767605,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",1,6237.6066412,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","female",78,4719.3888356,0,0,0,1,1,1,1,0,0,1,1,1
"hispanic","male",41,9754.1926179,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",22,9989.1615828,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",20,10027.100292,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",18,10589.395975,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",16,9764.5638191,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic other","female",42,11932.817945,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",48,11932.817945,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",67,15426.601099,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",73,15426.601099,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic black","female",31,15474.213153,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","male",29,13466.874624,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",31,6847.4191428,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",5,5760.9548583,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",54,8642.4070843,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","female",36,7181.7996676,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic black","female",11,8385.5876424,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","female",24,10341.890464,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","male",26,10341.890464,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","female",3,9194.3892269,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","male",3,10343.782454,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","male",4,10343.782454,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",56,4654.1493822,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",46,4654.1493822,0,0,1,0,1,0,1,0,1,0,0,0
"hispanic","female",21,6627.3875027,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",17,4795.8508587,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",13,6605.6414596,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",39,9508.2920102,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",66,9766.4928191,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",76,4770.0382089,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",73,4770.0382089,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",87,7419.0067953,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",50,8876.9234242,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","female",49,8876.9234242,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",77,2907.0236085,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",80,1724.7974435,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",42,14929.122155,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",42,14929.122155,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",13,17302.939444,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","male",62,6210.0446417,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic black","male",22,8764.4428476,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","male",19,7771.2384575,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","male",56,9536.301012,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic other","male",9,10199.669725,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",28,10900.852324,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",9,11251.109929,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",47,9768.9871796,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic black","female",36,12899.964762,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","female",41,8191.5991762,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic black","female",21,9955.8338309,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","male",19,8619.8769134,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","male",15,8619.8769134,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","male",12,9756.500751,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",40,26676.936199,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic other","male",77,5982.255813,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic asian","female",63,5982.255813,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",82,4272.5393735,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",75,4272.5393735,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",54,16521.924327,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",53,6316.5956896,0,0,0,1,1,1,1,0,0,1,1,1
"hispanic","male",56,6316.5956896,0,0,1,0,1,0,1,0,1,0,0,0
"hispanic","female",9,6254.3661219,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",13,7963.9296184,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",56,6708.514835,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","male",21,11842.52512,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","male",20,11842.52512,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","female",18,10779.242162,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic black","female",62,5003.6843826,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic black","female",28,10190.572692,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","female",24,10054.625739,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","female",21,10054.625739,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","female",5,9194.3892269,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","male",3,10343.782454,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","female",36,7181.7996676,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","male",62,6956.5485673,0,0,0,1,1,1,1,0,0,1,1,1
"hispanic","male",29,9949.4011973,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",57,5548.9997032,0,0,0,1,1,1,1,0,0,1,1,1
"hispanic","male",34,7993.8201705,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",63,4069.2414348,0,0,1,0,1,0,1,0,1,0,0,0
"hispanic","male",41,7333.4956534,0,0,1,0,1,0,1,0,1,0,0,0
"hispanic","female",74,4996.5248722,0,0,0,1,1,1,1,0,0,1,1,1
"hispanic","female",41,6867.3969442,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",58,6867.3969442,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",14,7060.5744797,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",35,8158.9134447,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",18,7860.0729167,0,0,1,0,1,0,1,0,1,0,0,0
"hispanic","male",15,6805.0034283,0,0,1,0,1,0,1,0,1,0,0,0
"hispanic","male",3,9461.3770906,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",74,4940.2401994,0,0,1,0,1,0,1,0,1,0,0,0
"hispanic","female",27,6641.5077629,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",28,14099.473679,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",22,14045.877542,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",32,10463.660638,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",19,5518.4500665,0,0,1,0,1,0,1,0,1,0,0,0
"hispanic","female",43,6377.4863825,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",26,7171.420581,0,0,1,0,1,0,1,0,1,0,0,0
"hispanic","female",14,7955.6229631,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic other","female",65,3679.3972263,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",70,4961.6250295,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",64,4961.6250295,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","male",72,5754.0126663,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",71,5754.0126663,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",76,3810.0196137,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",84,3592.9110015,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",21,8678.2693831,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",22,8575.3138447,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",22,8575.3138447,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",22,8575.3138447,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",52,4852.847817,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",54,4852.847817,0,0,1,0,1,0,1,0,1,0,0,0
"hispanic","male",21,5480.7479419,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",17,4656.1864992,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",16,4623.1727306,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",42,8604.093027,0,0,1,0,1,0,1,0,1,0,0,0
"hispanic","female",77,5419.224448,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",40,15513.632246,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",73,4520.6700775,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",32,14212.287511,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",30,14212.287511,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",0,23429.20681,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","female",79,7385.6596895,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic black","male",67,7726.238559,0,0,0,1,1,1,1,0,0,1,1,1
"hispanic","male",37,9205.4271858,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",34,9205.4271858,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",27,9772.0598781,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",77,8062.0647903,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",50,6340.2295129,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",49,6340.2295129,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",15,6779.4033354,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic other","female",30,6835.8531573,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",68,5278.7305352,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic black","male",87,3260.2716659,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",60,10368.628967,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",47,10368.628967,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",54,15103.649032,0,0,1,0,1,0,1,0,1,0,0,0
"hispanic","female",55,15103.649032,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",16,13477.794087,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",75,2894.1801813,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",79,2894.1801813,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic black","female",69,7728.7201453,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",49,5676.6828348,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",14,6245.9869729,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",31,8558.4813965,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",50,9008.9087069,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic other","male",20,7348.573877,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",64,5712.7140479,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic black","male",21,14347.977922,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",47,8017.5366723,0,0,1,0,1,0,1,0,1,0,0,0
"hispanic","male",56,8017.5366723,0,0,1,0,1,0,1,0,1,0,0,0
"hispanic","female",21,9435.9466219,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",25,10101.274803,1,0,0,0,1,0,0,0,0,0,0,0
