"race","sex","age","w","s_lost_none","s_lost_mom","s_lost_dad","s_lost_both","s_lost_none0","s_lost_mom0","s_lost_dad0","i_lost_none_to_lost_mom","i_lost_none_to_lost_dad","i_lost_dad_to_lost_both","i_lost_mom_to_lost_both","i_lost_none_to_lost_both"
"hispanic","male",85,2780.9017434,0,0,0,1,1,1,1,0,0,1,1,1
"hispanic","male",33,9889.0347045,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic other","female",68,3576.5491072,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic other","male",48,4927.8691094,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","male",27,9883.8935965,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",27,9648.5692381,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","female",35,13107.658884,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","male",15,11881.500661,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","female",13,12526.907716,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","male",9,13379.154894,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic other","female",46,8579.1450265,0,1,0,0,1,1,0,1,0,0,0,0
"non-hispanic white","male",23,9441.3653886,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",87,4118.4069063,0,0,0,1,1,1,1,0,0,1,1,1
"hispanic","female",36,5503.1473695,0,0,1,0,1,0,1,0,1,0,0,0
"hispanic","male",36,5503.1473695,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",16,4922.666202,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",12,4707.0197775,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",7,5704.861851,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",2,6185.5964655,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",26,6185.9750987,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",67,3814.2214224,0,1,0,0,1,1,0,1,0,0,0,0
"non-hispanic white","female",68,3814.2214224,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",26,11663.655974,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic other","female",25,10027.740249,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","female",74,4099.8697063,0,0,0,1,1,1,1,0,0,1,1,1
"hispanic","female",41,9233.3578689,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",15,8781.7297676,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",11,8063.7121609,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",35,9166.7067686,0,1,0,0,1,1,0,1,0,0,0,0
"hispanic","male",13,8299.6614138,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",6,9326.4979146,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",5,9120.7650803,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",3,11599.644976,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",53,7658.3952293,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",16,9345.7516008,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",55,4257.9083078,0,1,0,0,1,1,0,1,0,0,0,0
"hispanic","male",4,4780.2179762,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",0,6088.2728886,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",46,3674.5181439,0,0,1,0,1,0,1,0,1,0,0,0
"hispanic","male",16,3863.3625176,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",52,3290.7521517,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",47,3290.7521517,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",16,3523.6403983,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",66,3942.0877052,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",44,9664.374006,0,0,1,0,1,0,1,0,1,0,0,0
"hispanic","male",9,10010.348253,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",74,3031.645174,0,0,0,1,1,1,1,0,0,1,1,1
"hispanic","male",37,5398.092453,0,1,0,0,1,1,0,1,0,0,0,0
"hispanic","male",17,7084.7885306,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",12,6774.4263707,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",10,6987.1425145,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",71,4493.8001714,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",68,2573.6701677,0,0,0,1,1,1,1,0,0,1,1,1
"hispanic","male",52,7573.2665545,0,1,0,0,1,1,0,1,0,0,0,0
"hispanic","female",16,8727.749256,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic asian","male",32,13324.886987,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic asian","female",32,13324.886987,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic asian","female",0,11037.432019,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic asian","female",0,11037.432019,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",81,6238.0363881,0,0,0,1,1,1,1,0,0,1,1,1
"hispanic","male",76,6238.0363881,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",71,4315.4158218,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic black","male",58,6809.588739,0,0,0,1,1,1,1,0,0,1,1,1
"hispanic","female",56,9139.6660373,0,0,1,0,1,0,1,0,1,0,0,0
"hispanic","male",59,9139.6660373,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","female",37,3295.4331494,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",90,1817.1865917,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",66,1871.1225973,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","male",62,7826.3378932,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",60,7826.3378932,0,0,1,0,1,0,1,0,1,0,0,0
"hispanic","male",53,6912.9698156,0,0,1,0,1,0,1,0,1,0,0,0
"hispanic","female",34,6912.9698156,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",37,3159.8355321,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",37,3159.8355321,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",7,3093.7771172,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",3,3430.7992297,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",1,3789.2394374,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",82,4951.4797249,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",62,3682.6127317,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",55,2900.8775509,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",37,3356.0807201,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",88,2271.0831919,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",62,6795.5336915,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",77,4653.1992737,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",81,4653.1992737,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",53,3651.1139425,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","female",19,5288.104774,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",19,5288.104774,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",58,3528.3423701,0,0,0,1,1,1,1,0,0,1,1,1
"hispanic","female",17,5784.9391869,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",49,5820.9975167,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",39,5820.9975167,0,0,1,0,1,0,1,0,1,0,0,0
"hispanic","male",20,6538.4877401,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",11,5290.1111888,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",59,6361.6054801,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","female",59,6361.6054801,0,0,1,0,1,0,1,0,1,0,0,0
"hispanic","male",30,4090.1050182,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",29,4090.1050182,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",9,3288.5153074,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",3,4189.9453097,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",10,3155.4081362,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",33,3927.7286953,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",10,3481.2756739,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",9,3781.593293,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",33,3927.7286953,0,0,1,0,1,0,1,0,1,0,0,0
"hispanic","female",45,9082.3096487,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",19,11497.27484,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",24,9616.5919057,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",70,1343.5593687,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",71,5515.119602,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",16,4569.3722036,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",14,3997.9846492,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",81,1976.3223654,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",49,4493.3799242,0,1,0,0,1,1,0,1,0,0,0,0
"non-hispanic white","female",60,3718.7757694,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","male",60,3718.7757694,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","male",55,9844.2267486,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",90,5267.4796799,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic black","female",68,2639.8928922,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",56,2871.410966,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic other","male",68,2797.6085114,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","female",69,2797.6085114,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",49,4518.3430916,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","male",41,6643.8185362,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",70,3446.7691419,0,0,0,1,1,1,1,0,0,1,1,1
"hispanic","female",47,5320.6597905,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",9,5705.2015117,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",60,3780.5665919,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","male",52,4920.8086893,0,0,1,0,1,0,1,0,1,0,0,0
"hispanic","female",20,3710.7521349,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",20,3900.0309592,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",20,3710.7521349,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",21,3710.7521349,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",82,4376.2032766,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",73,4376.2032766,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic black","female",45,9020.4529765,0,0,1,0,1,0,1,0,1,0,0,0
"hispanic","female",69,6941.5614523,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",49,3221.0180558,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",57,3221.0180558,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",57,4232.6537728,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",48,4232.6537728,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",25,5654.0057673,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",23,2588.415794,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",2,2547.3012241,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic other","male",80,3407.4179092,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",29,5961.6620737,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",46,5961.6620737,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",8,6104.1628403,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",3,6309.9190117,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",5,6151.9105071,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",47,5520.7691708,0,1,0,0,1,1,0,1,0,0,0,0
"non-hispanic white","male",49,5520.7691708,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",53,2493.8233403,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",76,4471.5469448,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",74,4998.0880777,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",78,4998.0880777,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",88,5374.0480874,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",88,5374.0480874,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",75,3838.2839638,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic other","female",73,3838.2839638,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",16,8353.1708618,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",87,2905.6642405,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",67,1380.6561331,0,0,0,1,1,1,1,0,0,1,1,1
"hispanic","female",39,6058.0329801,0,0,1,0,1,0,1,0,1,0,0,0
"hispanic","male",40,6058.0329801,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",16,5373.0456121,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",11,5084.5077112,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",1,6586.7935018,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",60,4620.8786221,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",59,4620.8786221,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",72,4380.4330908,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",49,5876.947827,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","male",50,5876.947827,0,1,0,0,1,1,0,1,0,0,0,0
"non-hispanic white","male",24,7018.0115917,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",39,6552.7132171,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",35,6552.7132171,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","female",19,8693.7124822,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",17,6523.5140696,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",33,24612.052687,0,0,1,0,1,0,1,0,1,0,0,0
"hispanic","male",16,22910.321028,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",10,22581.095681,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",8,24638.620019,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",57,7457.7223195,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","male",46,7457.7223195,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",20,9530.545961,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",15,8669.4980664,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",21,9530.545961,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",66,3658.7107031,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",66,3658.7107031,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","male",67,1788.1017696,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",70,1632.8305467,0,0,0,1,1,1,1,0,0,1,1,1
"hispanic","male",23,4553.2484577,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",51,3753.8699763,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",42,8614.0319513,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",36,8614.0319513,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",6,8715.0120528,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",3,10081.753693,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",36,5829.0841111,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",33,5829.0841111,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",9,5351.0501596,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",6,6201.5160439,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",88,3100.6734175,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",57,6520.2998645,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",54,6520.2998645,0,1,0,0,1,1,0,1,0,0,0,0
"non-hispanic black","male",79,5943.8910179,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic black","female",40,2029.5373549,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic black","male",25,2720.7406775,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","female",22,2202.3827308,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","female",21,2202.3827308,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","female",19,1939.7862398,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","female",3,2187.5684748,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",58,4858.672067,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",74,5970.4286546,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",74,1031.8075146,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",66,2344.8876916,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",62,3251.7449343,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",39,3602.5632271,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","male",43,3602.5632271,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","male",16,3555.9519495,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",15,3458.7034708,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",49,7857.3122006,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",65,3816.2514753,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",58,9864.3643271,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",30,7737.6382511,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",31,6937.5358786,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","female",54,8603.9455744,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",69,2490.0756124,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",70,2490.0756124,0,0,0,1,1,1,1,0,0,1,1,1
"hispanic","male",73,3611.5847998,0,0,0,1,1,1,1,0,0,1,1,1
"hispanic","female",53,3611.5847998,0,0,0,1,1,1,1,0,0,1,1,1
"hispanic","female",30,5126.8032756,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",27,5581.9338955,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",22,5307.6943581,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",10,4703.7456314,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",8,5409.0223913,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",7,5067.1808448,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",68,3850.3264184,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",68,3033.7773197,0,1,0,0,1,1,0,1,0,0,0,0
"hispanic","female",53,4786.510814,0,0,1,0,1,0,1,0,1,0,0,0
"hispanic","male",34,7281.5506777,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",29,8562.4383624,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",70,2972.4059108,0,0,0,1,1,1,1,0,0,1,1,1
"hispanic","male",75,2972.4059108,0,0,0,1,1,1,1,0,0,1,1,1
"hispanic","male",52,10419.079755,0,0,1,0,1,0,1,0,1,0,0,0
"hispanic","female",90,6600.6603429,0,0,0,1,1,1,1,0,0,1,1,1
"hispanic","female",25,9732.0186347,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",26,9732.0186347,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",20,8110.9751364,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",18,9408.4550907,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",5,8491.9056723,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",0,11639.25605,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",81,5176.3254978,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",84,5176.3254978,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",56,2954.3154364,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",29,4967.1524939,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",77,1335.0239885,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",78,1340.8423966,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",80,1340.8423966,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",64,2124.6004828,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic black","male",48,4693.3935095,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",48,4166.342126,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",59,7502.7325326,0,1,0,0,1,1,0,1,0,0,0,0
"non-hispanic white","male",49,7502.7325326,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",67,2427.0635295,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",59,7959.1532974,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",80,2439.9537252,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",83,1986.4928392,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",66,3587.4349379,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",63,3587.4349379,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic black","female",83,2112.7673408,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",78,857.84434568,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",58,1510.6598584,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","female",44,3488.3527041,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic other","female",6,2982.2703775,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic other","male",3,3284.8068784,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",67,2366.371923,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",68,2366.371923,0,1,0,0,1,1,0,1,0,0,0,0
"non-hispanic white","female",39,8706.5870288,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",5,8713.6395759,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",0,9839.5313093,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",39,11706.646705,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",41,11706.646705,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",36,6163.584349,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",13,5820.1505412,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",11,5522.8484759,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","female",34,16588.152088,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","female",72,1437.9716486,0,0,0,1,1,1,1,0,0,1,1,1
"hispanic","male",46,4053.3682329,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","male",29,4315.8883169,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",27,4315.8883169,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",1,5123.8118501,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",67,7008.7413078,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",68,7008.7413078,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","female",53,4961.1236093,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",52,4961.1236093,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",16,6007.6725975,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",56,6412.1751428,0,1,0,0,1,1,0,1,0,0,0,0
"hispanic","male",56,10243.097277,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",52,10243.097277,0,1,0,0,1,1,0,1,0,0,0,0
"hispanic","female",22,12626.755287,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",62,5148.5251078,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",65,5148.5251078,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","male",80,3644.0996109,0,0,0,1,1,1,1,0,0,1,1,1
"hispanic","female",64,3158.7638666,0,1,0,0,1,1,0,1,0,0,0,0
"non-hispanic white","male",63,3158.7638666,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","female",65,7621.9706908,0,0,0,1,1,1,1,0,0,1,1,1
"hispanic","female",19,5013.6905418,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",29,5867.4970609,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",42,6846.4907457,0,0,1,0,1,0,1,0,1,0,0,0
"hispanic","male",44,6846.4907457,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",18,6318.5145668,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",16,6318.5145668,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",13,6041.7204438,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",21,6349.5208909,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",48,5430.0018329,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",18,7020.4866825,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",14,5881.1123778,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",67,3632.2286465,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",40,4849.8045406,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","male",17,4943.7867595,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",69,2249.0309756,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",52,4062.3337019,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","female",61,9977.9972601,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",39,3951.7781942,0,0,0,1,1,1,1,0,0,1,1,1
