"sex","race","w_i_lost_mom_first","w_i_lost_mom_last","w_i_lost_dad_first","w_i_lost_dad_last","w_i_lost_both","w_s_lost_none","w_s_lost_mom","w_s_lost_dad","w_s_lost_both","w_s_total","n_i_lost_mom_first","n_i_lost_mom_last","n_i_lost_dad_first","n_i_lost_dad_last","n_i_lost_both","n_s_lost_none","n_s_lost_mom","n_s_lost_dad","n_s_lost_both","age"
"male","non-hispanic black",7370.1279777,40201.1853098,25342.6798942,47383.4930367,1914.2887326,399943.19165779,222417.6806871,752511.3480298,1161225.01357863,2536097.23395332,1,9,7,10,1,86,44,148,253,57
"female","non-hispanic asian",4556.9929222,9399.9601353,3811.7607017,5979.4403783,0,236579.1603192,79733.1067521,381478.3182486,587763.2478605,1285553.8331804,2,3,1,1,0,46,15,77,121,57
"male","non-hispanic asian",9694.3100413,53629.2566596,0,1785.2676124,0,284208.9853381,79397.9594005,300027.9074259,458542.0069854,1122176.8591499,2,8,0,1,0,57,15,56,90,57
"male","hispanic",4153.1449424,12807.01363,35565.8722293,36843.8591677,0,527134.7123114,273581.0405982,853925.218452,892331.0469799,2546972.0183415,1,3,8,7,0,105,51,159,181,58
"male","non-hispanic white",169443.3312071,557026.1033747,369223.2329845,251831.0815705,31831.6964882,4512257.97767058,2097022.7636968,7410824.44869074,9898300.37753275,23918405.5675908,36,120,87,57,5,1008,477,1664,2226,58
"female","non-hispanic white",229470.31048356,647472.88315614,412558.98977284,271826.3359993,71286.1445145,4960153.14473896,2384696.43274702,8375723.86570065,11267030.6814936,26987604.12468,49,146,90,60,15,1119,556,1928,2579,58
"female","non-hispanic other",0,10284.9493884,4360.9946299,16812.4799398,0,102866.8671917,98863.6382897,178482.5493932,287077.0008684,667290.055743,0,3,1,3,0,22,19,43,67,58
"female","hispanic",25383.3564443,77348.8425392,23568.2747258,31952.2149066,3340.9114577,520532.3199762,320596.5816265,1006080.9128721,1238982.759647,3086192.5741218,4,18,6,6,1,105,65,207,265,58
"male","non-hispanic other",7413.9696962,11511.2422318,17699.1712343,2015.8213366,3304.1323929,122849.1288598,42906.4487551,218057.015241,239353.6187981,623166.211654,2,2,3,1,1,25,11,42,58,58
"female","non-hispanic black",28207.1923873,64390.2559492,25582.135244,13294.1259786,0,356631.43922544,251047.2378401,939750.662900999,1681726.08091241,3229155.42087895,5,15,7,4,0,82,57,220,386,58
"male","non-hispanic black",7297.4584533,32036.1824023,26068.20331189,9734.5375447,4480.7278854,354121.52091129,169373.0479666,675140.1208615,1189617.92188833,2388252.61162772,2,7,6,2,2,75,32,140,262,58
"female","non-hispanic asian",5186.3825269,25411.9150112,20679.8396211,13844.8185095,0,212289.4083164,74213.9790049,349771.7809374,567994.2732761,1204269.4415348,1,3,2,3,0,40,15,71,116,58
"male","non-hispanic asian",12850.6548195,34923.6361637,14854.5347587,16006.7267444,0,238595.6509984,76253.8360494,230546.2432261,497748.0137998,1043143.7440737,3,7,3,3,0,49,14,45,96,58
"male","hispanic",16825.6856398,20483.8542966,21815.2864452,8470.9888441,0,472402.1179535,221815.4324087,833111.2774511,867270.5311995,2394599.3590128,4,4,5,3,0,93,42,156,176,59
"male","non-hispanic white",113105.8571105,467248.8177708,257886.9778453,234283.4822033,0,3724849.98796207,1902179.5412175,6878187.08372155,10164954.0889533,22670170.7018544,24,101,58,46,0,845,435,1571,2308,59
"female","non-hispanic white",130687.54916277,476668.32588201,294190.5151934,234049.4868396,32260.6921597,3946590.20977936,2243660.87308338,7810495.61428985,11712282.1114656,25713028.8086181,32,118,62,50,7,911,524,1811,2706,59
"female","non-hispanic other",7653.6827402,9925.4048415,0,0,0,92883.0949299,64242.3215187,162069.5480423,303587.4902691,622782.45476,1,3,0,0,0,20,13,39,70,59
"female","hispanic",4269.647691,63664.3982273,8937.9665987,20476.5344137,8340.2566818,436102.07193,295041.8128028,895011.6734071,1269376.3585396,2895531.9166795,1,13,2,4,1,86,59,184,274,59
"male","non-hispanic other",0,19148.6492698,0,7557.6568911,0,94431.8555364,39754.1397207,217233.4227694,237922.2355515,589341.653578,0,5,0,2,0,19,10,41,58,59
"female","non-hispanic black",0,62087.3823118,42223.9202225,27781.9837619,0,294431.86755474,256972.942303,852976.770875199,1627723.56511591,3032105.14584885,0,14,9,5,0,68,56,200,384,59
"male","non-hispanic black",0,23918.0747713,14038.222038,8814.7703797,6809.588739,297576.7236971,147339.6561669,574633.33161999,1149325.08086693,2168874.79235092,0,4,3,3,1,62,29,122,256,59
"female","non-hispanic asian",0,20538.8941145,15887.6301579,2371.6509485,0,177070.4027113,65555.5430223,301258.3095234,593348.3666875,1137232.6219445,0,4,3,1,0,35,13,64,118,59
"male","non-hispanic asian",0,15009.6571586,12910.3433353,7206.0850426,0,176418.5473744,63547.514616,181005.6301129,535122.8739155,956094.566018799,0,3,2,1,0,37,13,37,104,59
"male","hispanic",13436.6015071,113336.9032669,31448.4000714,29192.2650383,0,379411.731607,213246.7174972,769043.5766084,835766.3382206,2197468.3639332,3,23,5,6,0,75,41,148,171,60
"male","non-hispanic white",227812.449274,884865.022075599,419743.0653135,339246.1718812,50423.2830389,3209642.37704677,1652238.617227,6336913.24875224,10255225.7535755,21454019.9966016,54,211,91,79,12,738,392,1463,2351,60
"female","non-hispanic white",226437.9970312,1041339.33230701,493582.9299997,347789.15995307,65902.4535328,3296530.1508041,2007286.40654075,7165795.47240624,12023866.9565984,24493478.9863494,51,241,110,88,17,773,478,1674,2796,60
"female","non-hispanic other",2377.5607959,22154.264856,14396.8263197,7006.6624671,3251.239083,85229.4121897,63616.7784916,134336.627569,293720.7183683,576903.5366186,1,4,3,1,1,19,13,32,69,60
"female","hispanic",29513.5274363,78100.092186,45275.9723369,51102.269453,4343.0413687,378699.67511,266504.7911438,724005.828007,1233934.0804716,2603144.3747324,7,19,8,11,1,74,53,153,271,60
"male","non-hispanic other",3679.0952761,24905.3086342,0,0,0,94431.8555364,32196.4828296,193816.9571869,256728.1747668,577173.4703197,1,6,0,0,0,19,8,35,64,60
"female","non-hispanic black",12173.1398606,105614.4958997,24850.7963342,35914.8268954,0,229552.50611074,220531.3638838,795148.759980099,1639802.06588011,2885034.69585475,3,22,5,9,0,55,48,187,386,60
"male","non-hispanic black",14573.7624971,80277.236703,32689.5027778,25441.6120952,2361.7804262,267565.4691839,122915.3979175,534843.39124929,1122200.28937993,2047524.54773062,3,15,8,6,1,57,24,116,252,60
"female","non-hispanic asian",20677.9539056,61312.5284745,26264.6458838,4640.5428678,8541.177942,141282.5553867,57248.0236202,266652.4434698,580296.0426791,1045479.0651558,3,12,5,1,1,29,11,57,117,60
"male","non-hispanic asian",8627.1984624,36981.0536544,13961.437618,19064.2504722,3998.4318348,149615.5555555,56341.4295734,178906.3162896,544891.9039761,929755.2053946,2,10,3,4,2,32,12,36,106,60
"male","hispanic",11034.2591459,22447.1381164,0,17969.8797334,0,318030.9843906,197491.053966,626286.3505483,904932.9254859,2046741.3143908,2,5,0,3,0,63,38,116,185,61
"female","non-hispanic white",81049.3599811,404097.9248147,166574.5091196,180490.2901733,9270.1584192,2367007.7284935,1796560.34479308,6171931.37552428,12836202.8567442,23171702.305555,20,94,41,44,2,566,420,1457,3013,61
"male","non-hispanic white",127984.2363626,439482.2799174,169774.1826727,160488.6186218,22191.0400843,2305855.61394397,1464630.3716063,5607950.11431135,10900817.7019871,20279253.8018487,28,100,42,38,5,542,348,1292,2535,61
"female","non-hispanic other",0,23305.2710095,5725.0371721,0,0,65203.7859911,58987.6768204,126579.1890327,305833.5731832,556604.2250274,0,4,1,0,0,14,13,31,70,61
"female","hispanic",12193.884684,33796.1387351,11769.0591054,26479.9482496,0,272283.5124954,236364.8069924,625706.1951806,1251983.084734,2386337.5994024,2,7,4,4,0,53,48,131,277,61
"male","non-hispanic other",0,0,0,2985.3086729,6208.0687862,86715.0170049,25074.3235952,123972.5534367,264540.7121426,500302.6061794,0,0,0,1,1,17,7,23,66,61
"female","non-hispanic black",9523.0748563,45941.3331575,11900.9380905,10938.0691344,0,180155.82170334,168519.6102737,683443.162488499,1673155.26526671,2705273.85973225,3,12,3,2,0,43,36,163,394,61
"male","non-hispanic black",3188.9795358,38542.8086678,20760.4831908,8734.6084464,0,208984.1885519,79805.604024,452089.51537269,1118070.43359493,1858949.74154352,2,8,4,1,0,44,17,102,251,61
"female","non-hispanic asian",4546.3327316,4927.7558734,0,3569.2750928,6039.3635195,73544.1392297,73285.434658,200009.0737316,622693.5858392,969532.2334585,1,2,0,1,1,18,13,44,126,61
"male","non-hispanic asian",6387.627585,0,11611.3771857,9099.6233594,0,120477.374445,45904.3775636,136421.8671749,571285.263606,874088.8827895,1,0,2,2,0,24,10,25,115,61
"male","hispanic",29335.6293869,34216.6586827,29040.855026,13473.9898529,0,291516.9769942,170197.7462419,554374.3065626,859557.1550479,1875646.1848466,2,7,6,3,0,58,33,101,179,62
"male","non-hispanic white",129796.0394424,517306.45065625,216958.6914512,251202.3134836,16719.2079026,1812988.5157218,1315305.3514499,4995202.26152624,10968563.0650273,19092059.1937253,30,125,50,56,4,432,316,1173,2563,62
"female","non-hispanic white",57632.5074529,612319.4018088,182082.4944396,265217.5106578,11623.2860148,2033460.5738818,1635988.85076378,5529259.35989598,12732925.9105918,21931634.6951333,14,153,46,61,3,488,381,1326,3008,62
"female","non-hispanic other",0,6934.7585342,9599.7918382,0,0,59478.748819,51333.9940802,104323.6144588,319089.0666224,534225.4239804,0,2,2,0,0,13,12,26,72,62
"female","hispanic",15080.279442,55965.6707202,19877.3729724,10823.2838969,7156.9905466,227575.0039632,208613.8356162,543727.6351778,1238153.9409683,2218070.4157255,4,12,4,2,1,44,43,115,273,62
"male","non-hispanic other",0,0,13513.6712212,0,2601.5059342,75528.383409,22089.0149223,110647.4365897,249208.0956738,457472.9305948,0,0,2,0,1,15,6,22,61,62
"female","non-hispanic black",17760.25210664,50327.0614169,7943.3273044,8658.8996426,2952.6455189,139190.26006274,161142.3219508,593147.9022441,1585800.4423595,2479280.92661714,3,12,1,3,1,33,35,142,381,62
"male","non-hispanic black",0,42297.7774997,14669.505578,4263.7331224,0,185034.7258253,68755.9131942,392652.36490739,1059535.41807023,1705978.42199712,0,10,3,1,0,38,17,92,239,62
"female","non-hispanic asian",2623.4275504,2448.9876142,13453.0273725,10789.861733,0,60921.698912,69716.1595652,179593.6409635,608553.1549434,918784.6543841,1,1,2,2,0,15,12,39,123,62
"male","non-hispanic asian",0,25701.5149669,0,10086.4441527,0,88571.0913199,43192.3817892,117686.1602872,556957.2659119,806406.8993082,0,4,0,2,0,19,9,23,112,62
"male","hispanic",17383.2096955,44027.1970198,7088.928717,10269.8105328,11106.3469093,216292.2585254,166215.1612654,486920.569562,858244.6793567,1727672.6687095,4,8,1,2,2,46,28,90,179,63
"male","non-hispanic white",67447.7837347,393574.4538968,157054.0666465,185545.3206089,9457.4341451,1328601.7752,1082262.4503315,4444067.3340876,10926324.3942563,17781255.9538754,15,92,37,46,2,324,269,1047,2586,63
"female","non-hispanic white",73109.4856866,591217.3654971,135187.4955409,203321.85551596,31799.4347125,1657781.2140161,1338301.56858868,4815204.75569039,12855393.7524911,20666681.2907862,17,131,32,46,7,398,313,1158,3062,63
"female","non-hispanic other",0,1463.6448144,7166.8972596,5332.5904215,0,49878.9569808,51333.9940802,106988.6477628,302433.8392635,510635.4380873,0,1,2,1,0,11,12,26,70,63
"female","hispanic",3756.5174425,51876.6486008,11342.7063314,12632.4002465,5638.1474436,169902.318643,206172.6043808,467582.5946049,1253700.2166119,2097357.7342406,1,10,2,3,2,32,44,96,274,63
"male","non-hispanic other",0,11275.3036177,6877.2112468,3168.244299,0,59413.2062536,22089.0149223,106754.5289847,225376.3064161,413633.0565767,0,3,1,1,0,12,6,21,55,63
"female","non-hispanic black",0,39814.4580445,3102.0861825,16890.3079384,0,101030.4212061,150824.78112704,491144.7780986,1518954.4296431,2261954.41007484,0,11,1,4,0,26,33,118,373,63
"male","non-hispanic black",18038.5496665,34833.8641074,4296.0501223,1685.5276117,0,156675.5743415,64492.1800718,339298.71453709,1008576.50708283,1569042.97603322,4,7,1,1,0,32,16,80,232,63
"female","non-hispanic asian",0,20473.3128624,0,0,4301.7516382,44845.2439891,55348.3036521,183671.6173041,600992.5104047,884857.67535,0,5,0,0,1,12,10,38,123,63
"male","non-hispanic asian",3294.0935438,0,5319.1143525,0,0,75545.6472348,33105.9376365,88238.3075692,541741.9165864,738631.8090269,1,0,1,0,0,17,7,18,109,63
"male","non-hispanic white",39090.5467712,339101.8444491,155200.1125153,141255.2691576,19231.3105779,993847.454548299,928698.8630505,3956327.83408739,10753686.984041,16632561.1357272,8,84,37,34,5,251,232,943,2558,64
"female","non-hispanic white",39328.1129748,372273.5613851,143146.7710288,157027.8190785,21609.3867453,1364835.6148679,1105129.44067272,4143411.1628647,12874087.6646449,19487463.8830502,11,95,36,42,6,330,263,1004,3068,64
"female","non-hispanic other",4608.5064037,12413.2914016,0,2377.5607959,4702.5635667,42712.0597212,43804.6267074,106686.1906369,291952.5359781,485155.4130436,1,3,0,1,1,9,10,26,68,64
"female","hispanic",0,36663.9864503,4084.9638669,17090.6917801,0,134631.4533685,179815.7275643,386347.0812026,1219057.4289038,1919851.6910392,0,7,1,3,0,26,39,80,265,64
"male","hispanic",0,25593.2565634,5311.7992941,48423.3559814,0,156500.7922745,161992.6542067,390041.2331574,819840.5621737,1528375.2418123,0,4,1,5,0,35,27,73,170,64
"male","non-hispanic other",3741.0469813,13389.153562,0,3458.4493851,5041.0047219,46742.4340765,15034.1496427,98110.5779926,230414.9369025,390302.0986143,1,1,0,1,1,10,4,18,57,64
"female","non-hispanic black",12454.5842164,24905.6138229,0,7559.7198839,0,97928.3350236,115735.57290674,405436.1858066,1449070.0079408,2068170.10167774,2,6,0,2,0,25,27,97,363,64
"male","non-hispanic black",11673.499348,20729.442502,15282.3829526,7336.1604726,9380.2555227,128158.6309052,80845.2021266,284598.10826829,959031.95676433,1452633.89806442,1,6,3,2,1,26,19,69,222,64
"female","non-hispanic asian",0,12166.4803257,0,3747.6200516,0,37780.1482784,55348.3036521,152697.8904895,578945.7451515,824772.0875715,0,2,0,1,0,10,10,31,120,64
"male","non-hispanic asian",6366.6972188,2494.592626,5784.9166239,6468.8231338,4301.7516382,60292.1780523,29055.8409827,93557.4219217,493538.2169088,676443.6578655,1,1,1,2,1,13,7,19,98,64
"male","non-hispanic white",67851.7730189,572904.0398601,101390.2815762,214313.4006785,30003.977591,735597.4957152,776245.0515802,3524618.93489259,10485849.8760109,15522311.3581989,16,135,29,48,6,191,193,846,2517,65
"female","non-hispanic white",87142.5279268,609862.934615,178981.2534556,211960.31008062,28760.5045093,1119187.8632886,916911.848976219,3648093.67434934,12514364.7305435,18198558.1171577,20,148,43,51,7,267,220,883,3005,65
"female","non-hispanic other",0,12317.4501708,15057.134204,0,0,33400.9897508,46035.5723152,91531.8881399,291776.6216096,462745.0718155,0,3,3,0,0,7,10,22,67,65
"female","hispanic",20831.4235267,25892.6991031,19412.3459863,47173.3827114,0,119683.0915159,136399.9193086,328161.3920775,1198919.7782697,1783164.1811717,3,7,3,9,0,21,32,69,261,65
"male","hispanic",2599.734659,33256.3242421,13624.0227445,15656.0150477,0,146816.3720217,106968.6303943,334318.7913698,822797.7677794,1410901.5615652,1,6,3,3,0,32,21,64,162,65
"male","non-hispanic other",3107.2793,10285.7605259,1733.4032344,0,6691.2541032,37960.3823733,9850.8232087,80973.804379,233494.4857485,362279.4957095,1,2,1,0,1,8,2,16,54,65
"female","non-hispanic black",8433.0116428,37486.7786179,8647.4366852,39223.2610363,0,72984.6683048,109320.99756724,358692.608048,1365624.6821427,1906622.95606274,2,10,3,6,0,20,24,87,346,65
"male","non-hispanic black",6872.7457641,19211.0561034,3178.2016729,17604.9800888,0,83574.5126767,76932.2888913,260983.20676229,872049.198077029,1293539.20640732,2,4,1,5,0,20,16,63,211,65
"male","non-hispanic asian",0,14226.0045515,0,3294.0935438,4640.5428678,40963.7686051,28953.7150677,92908.53479,449766.4170709,612592.4355337,0,2,0,1,1,9,6,18,91,65
"female","non-hispanic asian",8317.6517324,9338.6179333,3947.160234,22264.1511688,0,34944.0650286,49022.663321,132738.6301559,532607.7449498,749313.1034553,2,2,1,4,0,9,8,27,111,65
"male","non-hispanic white",34947.0764014,298887.5323947,61263.5180309,78952.4494931,0,506135.0550097,578270.6862931,2858973.57292269,10553688.5145627,14497067.8287882,9,76,16,20,0,134,152,695,2546,66
"female","non-hispanic white",6877.6981341,369578.2474884,62880.0354442,105767.5086479,14297.6396974,759633.0429119,742588.9139208,3021700.81398903,12461068.3949123,16984991.1657341,2,83,16,27,4,182,178,732,3002,66
"female","non-hispanic other",0,9451.7458863,0,20306.6833031,5965.6814556,18343.8555468,46035.5723152,83970.0964534,281436.065776,429785.5900914,0,3,0,4,1,4,10,20,65,66
"female","hispanic",0,8693.6194787,5571.5128397,0,6941.5614523,75253.2701697,101224.3352764,288533.0333647,1129969.8065828,1594980.4453936,0,3,2,0,1,14,23,59,248,66
"male","hispanic",0,41946.6640652,13782.1303104,8257.5880867,0,130592.6146182,82076.1320444,247133.9676662,767528.5425067,1227331.2568355,0,9,4,2,0,28,17,50,157,66
"male","non-hispanic other",0,0,0,0,0,26428.4457357,12958.1025087,65322.4514156,222693.9375509,327402.9372109,0,0,0,0,0,5,3,13,51,66
"female","non-hispanic black",0,25538.0242709,8453.0828652,7394.5571159,0,49419.4792795,70381.84812934,278853.0746677,1350112.4683942,1748766.87047074,0,5,2,2,0,14,19,69,338,66
"male","non-hispanic black",6700.3626566,12674.0765679,2015.491406,0,0,63891.4349088,64696.6026425,239120.39991659,853870.13243111,1221578.569899,2,2,1,0,0,15,12,58,204,66
"male","non-hispanic asian",0,16270.7583409,0,0,0,36323.2257373,25659.6215239,70879.4322799,425102.3655616,557964.6451027,0,4,0,0,0,8,5,14,87,66
"female","non-hispanic asian",0,8426.7919829,3180.9274549,0,0,17112.8055539,26559.3969799,118805.2814955,534021.8308459,696499.3148752,0,2,1,0,0,4,5,24,110,66
"male","non-hispanic white",16050.3178256,265980.9218497,51747.7504457,68671.7517851,7828.6679294,395731.8327885,505475.586221,2470877.02126079,10174888.3425527,13546972.782823,5,66,11,21,2,104,135,599,2470,67
"female","non-hispanic white",53624.784316,276958.0644201,62687.6237084,132276.8880241,17464.5941047,610421.589847,583687.4502064,2535231.32427623,12051756.116103,15781096.4804327,12,66,12,29,4,144,141,621,2905,67
"female","hispanic",4025.2486322,32419.5796513,0,15295.5250246,0,57057.774091,87170.203392,246782.5898316,1004545.4416806,1395556.0089952,1,7,0,3,0,10,21,50,223,67
"female","non-hispanic other",0,0,0,8818.1854691,0,12378.1740912,20173.1889765,74518.3505671,284066.3586978,391136.0723326,0,0,0,2,0,3,5,17,65,67
"male","hispanic",3001.4318198,20446.1537797,8498.0494064,9737.2371444,9696.6788169,104398.7766998,69522.8651156,199147.8541067,759712.880525,1132782.3764471,1,4,2,2,2,23,14,41,158,67
"male","non-hispanic other",10472.8827277,0,5725.0371721,0,0,26428.4457357,12958.1025087,46952.3407837,197945.7197931,284284.6088212,2,0,1,0,0,5,3,10,47,67
"female","non-hispanic black",2732.6186107,2464.214887,4294.1725293,4333.1419365,0,40966.3964143,49796.53756454,226666.596271,1279013.5689811,1596443.09923094,1,1,1,1,0,12,15,56,317,67
"male","non-hispanic black",13851.2803286,31641.08989449,0,7656.5895445,0,55175.5808462,66334.1513281,220758.51531739,783892.82091561,1126161.0684073,2,9,0,2,0,12,13,56,188,67
"male","non-hispanic asian",0,6988.3495826,0,2249.6418413,0,29816.8400363,25659.6215239,49983.2567713,394220.4438348,499680.1621663,0,1,0,1,0,7,5,9,80,67
"female","non-hispanic asian",0,0,0,0,0,13931.878099,26559.3969799,99288.3683228,492985.1388864,632764.7822881,0,0,0,0,0,3,5,20,101,67
"female","non-hispanic white",36423.4147757,425628.5399161,54236.7930504,113713.4879913,15701.0480091,433463.6110361,487139.6399742,2134675.13908753,11640823.2197388,14696101.6098367,10,105,13,26,3,106,120,523,2806,68
"male","non-hispanic white",31302.429603,365513.9824046,53268.3054485,109381.1626361,0,310475.8900256,417432.2983047,2104482.59577949,9725452.56185433,12557843.3459641,6,90,14,30,0,83,111,512,2379,68
"female","hispanic",0,33257.9771576,0,15749.1714091,0,45385.0004367,72369.9840643,208232.0769786,946089.288466399,1272076.349946,0,5,0,4,0,7,18,41,209,68
"female","non-hispanic other",0,0,12378.1740912,3743.1864943,0,12378.1740912,11355.0035074,63186.80523,286858.8938082,373778.8766368,0,0,3,1,0,3,3,15,66,68
"male","hispanic",0,24339.1496264,9654.8396546,14917.3077319,12081.913177,78497.6642095,55752.4802602,168529.2604315,693368.6007447,996148.0056459,0,7,3,3,1,17,12,35,146,68
"male","non-hispanic other",0,6452.4492005,3153.504934,16582.6589551,0,10230.5258359,23430.9852364,52677.3779558,168205.8403309,254544.729359,0,1,1,3,0,2,5,11,39,68
"female","non-hispanic black",0,37337.3375588,8308.7939937,13252.7482291,0,33939.6052743,48196.01423874,205973.2831711,1178497.8945308,1466606.79721494,0,8,2,3,0,10,15,50,289,68
"male","non-hispanic black",0,34042.7779362,5414.6253777,15139.6512086,0,36216.16802,72528.8421122,175941.152661,757122.9675583,1041809.1303515,0,10,2,3,0,9,13,43,182,68
"male","non-hispanic asian",8787.4986512,6616.4535766,0,0,0,29816.8400363,23409.9796826,35328.1219685,389726.651302,478281.5929894,2,1,0,0,0,7,4,6,79,68
"female","non-hispanic asian",0,7232.4029555,0,4978.681369,0,13931.878099,26559.3969799,82537.6735301,427397.1856653,550426.1342743,0,2,0,1,0,3,5,17,90,68
"female","non-hispanic white",10603.2500182,241354.1400009,24535.2746353,58411.2590793,8665.3814098,300345.2042716,377363.0378246,1643019.07687353,11258426.7774575,13579154.0964272,4,57,6,14,2,74,96,400,2723,69
"male","non-hispanic white",14409.8186932,211501.288315,30350.9778511,54856.3198196,7122.4804932,216521.0403262,305789.751971,1641701.28441029,9330699.22986686,11494711.3065743,5,53,8,13,2,61,78,403,2304,69
"female","hispanic",0,6783.8664961,0,0,0,24007.2365513,48496.5964651,152103.624206,892584.540848,1117191.9980704,0,1,0,0,0,5,11,33,201,69
"female","non-hispanic other",0,8399.0020371,0,0,0,0,7611.8170131,65141.1867918,229205.5285197,301958.5323246,0,3,0,0,0,0,2,16,56,69
"male","hispanic",0,7333.2277144,3928.5354454,3001.4318198,0,52910.5849595,33428.3635359,125394.7942206,680813.3671147,892547.1098307,0,2,1,1,0,12,8,26,142,69
"male","non-hispanic other",7077.0209019,7061.2220207,0,3741.0469813,0,7077.0209019,6848.3262813,44847.4219435,165563.1928079,224335.9619346,1,1,0,1,0,1,2,9,37,69
"female","non-hispanic black",0,22804.4960213,5139.7372514,5958.84962994,0,25630.8112806,34943.26600964,152222.4822619,1122781.4210769,1335577.98062904,0,6,1,3,0,8,12,39,275,69
"male","non-hispanic black",10593.452973,22020.4784084,0,0,0,30801.5426423,57389.1909036,141022.2494954,754511.108546,983724.0915873,1,6,0,0,0,7,10,34,183,69
"male","non-hispanic asian",0,5262.5642168,0,8787.4986512,0,18989.6981937,32197.4783338,25160.1346013,357879.9210287,434227.2321575,0,1,0,2,0,4,6,4,73,69
"female","non-hispanic asian",0,20053.3821407,0,2623.4275504,0,13931.878099,21580.7156109,62584.9954282,416312.1317738,514409.7209119,0,4,0,1,0,3,4,13,87,69
"female","non-hispanic white",18405.7100049,352296.3204685,51205.2275223,98827.678998,17901.6386607,247019.9704864,302791.3280171,1331555.56157663,10623584.5099599,12504951.3700401,6,84,13,24,4,60,78,329,2576,70
"male","non-hispanic white",7042.7887514,370450.4488509,36060.9948966,74847.212659,8561.0452962,159217.5912653,240504.8249701,1351140.64100109,8678247.4700393,10429110.5272758,2,93,10,19,3,45,64,337,2157,70
"female","hispanic",0,29798.5592557,0,15970.6310913,0,24007.2365513,42358.0662711,136020.2919667,793666.4936068,996052.088395899,0,6,0,3,0,5,10,30,182,70
"female","non-hispanic other",0,9130.6435167,0,0,0,0,7611.8170131,49750.8277456,218900.5548603,276263.199619,0,3,0,0,0,0,2,12,52,70
"male","hispanic",0,25796.6326638,6242.3722252,8021.5309599,0,48982.0495141,26647.013531,113991.1032929,633570.8611137,823191.0274517,0,4,2,2,0,11,6,23,135,70
"male","non-hispanic other",0,14860.5263604,0,10184.3002019,0,0,10184.3002019,28653.7522715,141237.6982487,180075.7507221,0,3,0,2,0,0,2,7,31,70
"female","non-hispanic black",1430.6426208,22886.6047305,0,7537.4554688,7492.8871061,20491.0740292,24884.5466734,130352.3876846,1017770.53346514,1193498.54185234,1,6,0,2,2,7,8,33,253,70
"male","non-hispanic black",0,9051.9111803,1687.15012,25676.5793539,0,20208.0896693,58912.6181217,119001.771087,688770.7518886,886893.2307666,0,3,1,4,0,6,9,28,164,70
"male","non-hispanic asian",0,0,9183.1899304,5212.5372668,0,18989.6981937,23409.9796826,19897.5703845,362929.0055697,425226.2538305,0,0,2,1,0,4,4,3,74,70
"female","non-hispanic asian",0,11191.80927,0,3338.9703634,0,13931.878099,18957.2880605,35295.8385994,398233.3505378,466418.3552967,0,2,0,1,0,3,3,7,84,70
"female","non-hispanic white",15904.5862047,153668.9015081,10788.0342938,41981.3066858,0,154178.2940666,217416.7283553,969493.87776913,10086740.7999155,11427829.7001065,4,38,3,10,0,35,58,245,2449,71
"male","non-hispanic white",11991.1486444,142072.3961902,18694.7727257,16133.3932183,1972.3896067,107552.7623211,148085.6193262,935308.22989239,8233096.86504437,9424043.47658407,3,33,4,5,1,30,41,235,2067,71
"female","hispanic",0,8972.7206378,0,2838.4633654,4101.330175,24007.2365513,20254.632788,87763.2937391,752633.3545595,884658.5176379,0,1,0,1,1,5,6,20,170,71
"female","non-hispanic other",0,0,0,3280.9292867,0,0,7611.8170131,36374.4588317,210504.5450608,254490.8209056,0,0,0,1,0,0,2,8,52,71
"male","hispanic",0,0,0,0,3979.7696663,36867.4979279,12867.764751,83433.1167113,556924.6185517,690092.9979419,0,0,0,0,1,8,3,20,120,71
"male","non-hispanic other",0,5725.0371721,0,0,0,0,0,13793.2259111,157092.5492668,170885.7751779,0,1,0,0,0,0,0,4,34,71
"female","non-hispanic black",1430.6426208,4993.1933329,0,0,0,11567.5443023,16566.2528649,101259.4979748,933576.39503994,1062969.69018194,1,1,0,0,0,4,6,25,232,71
"male","non-hispanic black",4738.0952542,17786.5407619,5374.8504468,0,0,18520.9395493,33236.0387678,102800.1699497,652364.2934124,806921.4416792,1,4,1,0,0,5,5,22,152,71
"male","non-hispanic asian",0,14111.4307181,0,0,0,9806.5082633,18197.4424158,29080.7603149,320350.7561526,377435.4671466,0,2,0,0,0,2,3,5,66,71
"female","non-hispanic asian",0,0,0,7858.1591499,0,13931.878099,15618.3176971,18841.4651126,352130.8544874,400522.5153961,0,0,0,1,0,3,2,4,74,71
"female","non-hispanic white",4590.6245922,112045.4508205,8224.2755056,35764.806542,8488.1367879,106099.0756901,170980.0399179,751137.75677383,9382676.27064576,10410893.1430276,1,29,3,9,2,24,48,190,2286,72
"male","non-hispanic white",3315.2326675,105994.5787517,5873.8175442,35695.3726371,3206.229147,64001.7785174,123503.6639301,726205.0805743,7592060.57851828,8505771.10154008,1,31,2,9,1,19,34,187,1907,72
"female","hispanic",0,17989.7129653,12040.327608,3670.36076,0,19905.9063763,17416.1694226,72337.171995,667537.4975379,777196.7453318,0,5,2,1,0,4,5,17,146,72
"female","non-hispanic other",0,0,0,0,0,0,4330.8877264,33405.6409145,187516.3188626,225252.8475035,0,0,0,0,0,0,1,7,47,72
