"race","x","name","value"
"all","[50,55)","dx_lost_mom_to_dead",248.834936933883
"all","[50,55)","dx_lost_dad_to_dead",794.933455967564
"all","[50,55)","dx_lost_both_to_dead",655.519538530708
"all","[50,55)","dx_lost_none_to_dead",866.240907679136
"all","[50,55)","dx_lost_none_to_lost_mom",3252.61816897337
"all","[50,55)","dx_lost_none_to_lost_dad",7403.65659408518
"all","[50,55)","dx_lost_none_to_lost_both",564.440776305805
"all","[50,55)","dx_lost_mom_to_lost_both",3584.0448687177
"all","[50,55)","dx_lost_dad_to_lost_both",6866.42765208374
"all","[50,55)","ex_lost_none",3.750915698112
"all","[50,55)","ex_lost_mom",1.80234174046564
"all","[50,55)","ex_lost_dad",6.44714266490869
"all","[50,55)","ex_lost_both",18.3994649223196
"all","[50,55)","ex",30.3998650258056
"all","[50,55)","lx_lost_mom",8175.27332156116
"all","[50,55)","lx_lost_dad",23878.7839596876
"all","[50,55)","lx_lost_both",15919.057217334
"all","[50,55)","lx_lost_none",44707.3880267467
"all","[55,60)","lx",90114.9453125
"all","[55,60)","dx",3739.42846679687
"all","[55,60)","Lx",441757.1171875
"all","[55,60)","pr_lost_none",0.208199965256779
"all","[55,60)","pr_lost_mom",0.0898899036441532
"all","[55,60)","pr_lost_dad",0.309996547053004
"all","[55,60)","pr_lost_both",0.39191358404605
"all","[55,60)","mx_lost_none_to_lost_mom",0.0341277511849078
"all","[55,60)","mx_lost_none_to_lost_dad",0.0706938899142088
"all","[55,60)","mx_lost_none_to_lost_both",0.00517391822013849
"all","[55,60)","mx_lost_dad_to_lost_both",0.063738807212251
"all","[55,60)","mx_lost_mom_to_lost_both",0.105258475437503
"all","[55,60)","Lx_lost_mom",39709.5046981033
"all","[55,60)","Lx_lost_dad",136943.180964214
"all","[55,60)","Lx_lost_both",173130.615074804
"all","[55,60)","Lx_lost_none",91973.8164503723
"all","[55,60)","dx_lost_mom_to_dead",336.136864564575
"all","[55,60)","dx_lost_dad_to_dead",1159.20991265874
"all","[55,60)","dx_lost_both_to_dead",1465.53281270619
"all","[55,60)","dx_lost_none_to_dead",778.548876867319
"all","[55,60)","dx_lost_none_to_lost_mom",3112.28940098967
"all","[55,60)","dx_lost_none_to_lost_dad",6446.94820653817
"all","[55,60)","dx_lost_none_to_lost_both",471.836856488962
"all","[55,60)","dx_lost_mom_to_lost_both",4144.38067099829
"all","[55,60)","dx_lost_dad_to_lost_both",8654.70835336897
"all","[55,60)","ex_lost_none",2.14392424220615
"all","[55,60)","ex_lost_mom",1.36135644946956
"all","[55,60)","ex_lost_dad",5.05798681993595
"all","[55,60)","ex_lost_both",17.626403890486
"all","[55,60)","ex",26.1896714020973
"all","[55,60)","lx_lost_mom",7595.01168488295
"all","[55,60)","lx_lost_dad",23621.0794457215
"all","[55,60)","lx_lost_both",26278.4509759105
"all","[55,60)","lx_lost_none",32620.4315797032
"all","[60,Inf)","lx",86375.515625
"all","[60,Inf)","dx",86375.5059814453
"all","[60,Inf)","Lx",1918323.68896484
"all","[60,Inf)","pr_lost_none",0.0527678409918403
"all","[60,Inf)","pr_lost_mom",0.0432508120365423
"all","[60,Inf)","pr_lost_dad",0.166216487102716
"all","[60,Inf)","pr_lost_both",0.737764859868921
"all","[60,Inf)","mx_lost_none_to_lost_mom",0.0550668207207473
"all","[60,Inf)","mx_lost_none_to_lost_dad",0.106830382090376
"all","[60,Inf)","mx_lost_none_to_lost_both",0.0176737814527885
"all","[60,Inf)","mx_lost_dad_to_lost_both",0.124180275560911
"all","[60,Inf)","mx_lost_mom_to_lost_both",0.167249941815748
"all","[60,Inf)","Lx_lost_mom",82969.057296665
"all","[60,Inf)","Lx_lost_dad",318857.02470566
"all","[60,Inf)","Lx_lost_both",1415271.80757238
"all","[60,Inf)","Lx_lost_none",101225.799390177
"all","[60,Inf)","dx_lost_mom_to_dead",3735.81077376473
"all","[60,Inf)","dx_lost_dad_to_dead",14357.0331759555
"all","[60,Inf)","dx_lost_both_to_dead",63724.8130665082
"all","[60,Inf)","dx_lost_none_to_dead",4557.84896521866
"all","[60,Inf)","dx_lost_none_to_lost_mom",5323.19669549329
"all","[60,Inf)","dx_lost_none_to_lost_dad",10327.0740797919
"all","[60,Inf)","dx_lost_none_to_lost_both",1708.48822929972
"all","[60,Inf)","dx_lost_mom_to_lost_both",13251.7558708279
"all","[60,Inf)","dx_lost_dad_to_lost_both",37812.8928564539
"all","[60,Inf)","ex_lost_none",1.17192700567659
"all","[60,Inf)","ex_lost_mom",0.960562222943777
"all","[60,Inf)","ex_lost_dad",3.69152094084138
"all","[60,Inf)","ex_lost_both",16.3851040116136
"all","[60,Inf)","ex",22.2091141810749
"all","[60,Inf)","lx_lost_mom",6226.78355030975
"all","[60,Inf)","lx_lost_dad",20254.1093862319
"all","[60,Inf)","lx_lost_both",38083.8440440606
"all","[60,Inf)","lx_lost_none",21810.8082388191
"hispanic","[0,5)","lx",1e+05
"hispanic","[0,5)","dx",540.440454483032
"hispanic","[0,5)","Lx",497544.6796875
"hispanic","[0,5)","pr_lost_none",0.993642812875121
"hispanic","[0,5)","pr_lost_mom",0.00139602485420676
"hispanic","[0,5)","pr_lost_dad",0.00465418746870146
"hispanic","[0,5)","pr_lost_both",0.000306974801968282
"hispanic","[0,5)","mx_lost_none_to_lost_mom",0.000744746647265701
"hispanic","[0,5)","mx_lost_none_to_lost_dad",0.00229706107989549
"hispanic","[0,5)","mx_lost_none_to_lost_both",0.000179266870128242
"hispanic","[0,5)","mx_lost_dad_to_lost_both",0
"hispanic","[0,5)","mx_lost_mom_to_lost_both",0.0238672681344677
"hispanic","[0,5)","Lx_lost_mom",694.584738922091
"hispanic","[0,5)","Lx_lost_dad",2315.66621332064
"hispanic","[0,5)","Lx_lost_both",152.733679517443
"hispanic","[0,5)","Lx_lost_none",494381.695055739
"hispanic","[0,5)","dx_lost_mom_to_dead",0.75446830667711
"hispanic","[0,5)","dx_lost_dad_to_dead",2.51531119083425
"hispanic","[0,5)","dx_lost_both_to_dead",0.165901601490577
"hispanic","[0,5)","dx_lost_none_to_dead",537.004773384029
"hispanic","[0,5)","dx_lost_none_to_lost_mom",367.789177357752
"hispanic","[0,5)","dx_lost_none_to_lost_dad",1134.39141756064
"hispanic","[0,5)","dx_lost_none_to_lost_both",88.5299919563687
"hispanic","[0,5)","dx_lost_mom_to_lost_both",16.5598331085884
"hispanic","[0,5)","dx_lost_dad_to_lost_both",0
"hispanic","[0,5)","ex_lost_none",43.9916432338358
"hispanic","[0,5)","ex_lost_mom",4.25613169109688
"hispanic","[0,5)","ex_lost_dad",11.9079459554317
"hispanic","[0,5)","ex_lost_both",17.7741859824285
"hispanic","[0,5)","ex",77.929906862793
"hispanic","[0,5)","lx_lost_mom",0
"hispanic","[0,5)","lx_lost_dad",0
"hispanic","[0,5)","lx_lost_both",0
"hispanic","[0,5)","lx_lost_none",1e+05
"hispanic","[5,10)","lx",99459.5546875
"hispanic","[5,10)","dx",44.6135029792785
"hispanic","[5,10)","Lx",497179.7265625
"hispanic","[5,10)","pr_lost_none",0.975594261769658
"hispanic","[5,10)","pr_lost_mom",0.0055087248553124
"hispanic","[5,10)","pr_lost_dad",0.0176887760128568
"hispanic","[5,10)","pr_lost_both",0.00120823736216904
"hispanic","[5,10)","mx_lost_none_to_lost_mom",0.00101682583191859
"hispanic","[5,10)","mx_lost_none_to_lost_dad",0.00276066745703998
"hispanic","[5,10)","mx_lost_none_to_lost_both",0
"hispanic","[5,10)","mx_lost_dad_to_lost_both",0.00146499291990396
"hispanic","[5,10)","mx_lost_mom_to_lost_both",0.00773228800412063
"hispanic","[5,10)","Lx_lost_mom",2738.82631727226
"hispanic","[5,10)","Lx_lost_dad",8794.50082129748
"hispanic","[5,10)","Lx_lost_both",600.711121345798
"hispanic","[5,10)","Lx_lost_none",485045.688302583
"hispanic","[5,10)","dx_lost_mom_to_dead",0.245763512744505
"hispanic","[5,10)","dx_lost_dad_to_dead",0.78915826134938
"hispanic","[5,10)","dx_lost_both_to_dead",0.053903701156804
"hispanic","[5,10)","dx_lost_none_to_dead",43.5246775040277
"hispanic","[5,10)","dx_lost_none_to_lost_mom",493.162728510389
